subject	activity	actid	tbodyaccmeanxmean	tbodyaccmeanymean	tbodyaccmeanzmean	tgravityaccmeanxmean	tgravityaccmeanymean	tgravityaccmeanzmean	tbodyaccjerkmeanxmean	tbodyaccjerkmeanymean	tbodyaccjerkmeanzmean	tbodygyromeanxmean	tbodygyromeanymean	tbodygyromeanzmean	tbodygyrojerkmeanxmean	tbodygyrojerkmeanymean	tbodygyrojerkmeanzmean	tbodyaccmagmeanmean	tgravityaccmagmeanmean	tbodyaccjerkmagmeanmean	tbodygyromagmeanmean	tbodygyrojerkmagmeanmean	fbodyaccmeanxmean	fbodyaccmeanymean	fbodyaccmeanzmean	fbodyaccmeanfreqxmean	fbodyaccmeanfreqymean	fbodyaccmeanfreqzmean	fbodyaccjerkmeanxmean	fbodyaccjerkmeanymean	fbodyaccjerkmeanzmean	fbodyaccjerkmeanfreqxmean	fbodyaccjerkmeanfreqymean	fbodyaccjerkmeanfreqzmean	fbodygyromeanxmean	fbodygyromeanymean	fbodygyromeanzmean	fbodygyromeanfreqxmean	fbodygyromeanfreqymean	fbodygyromeanfreqzmean	fbodyaccmagmeanmean	fbodyaccmagmeanfreqmean	fbodybodyaccjerkmagmeanmean	fbodybodyaccjerkmagmeanfreqmean	fbodybodygyromagmeanmean	fbodybodygyromagmeanfreqmean	fbodybodygyrojerkmagmeanmean	fbodybodygyrojerkmagmeanfreqmean	angletbodyaccmeangravitymean	angletbodyaccjerkmeangravitymeanmean	angletbodygyromeangravitymeanmean	angletbodygyrojerkmeangravitymeanmean	anglexgravitymeanmean	angleygravitymeanmean	anglezgravitymeanmean	tbodyaccstdxmean	tbodyaccstdymean	tbodyaccstdzmean	tgravityaccstdxmean	tgravityaccstdymean	tgravityaccstdzmean	tbodyaccjerkstdxmean	tbodyaccjerkstdymean	tbodyaccjerkstdzmean	tbodygyrostdxmean	tbodygyrostdymean	tbodygyrostdzmean	tbodygyrojerkstdxmean	tbodygyrojerkstdymean	tbodygyrojerkstdzmean	tbodyaccmagstdmean	tgravityaccmagstdmean	tbodyaccjerkmagstdmean	tbodygyromagstdmean	tbodygyrojerkmagstdmean	fbodyaccstdxmean	fbodyaccstdymean	fbodyaccstdzmean	fbodyaccjerkstdxmean	fbodyaccjerkstdymean	fbodyaccjerkstdzmean	fbodygyrostdxmean	fbodygyrostdymean	fbodygyrostdzmean	fbodyaccmagstdmean	fbodybodyaccjerkmagstdmean	fbodybodygyromagstdmean	fbodybodygyrojerkmagstdmean
15	WALKING_UPSTAIRS	2	NA	NA	0.270187595833333	0.0274626562758621	0.0266189354375	-0.0407012207180556	-0.337878530129032	-0.0556833853606061	-0.259707326545455	-0.291692544366667	-0.393632390695652	-0.484452510510638	-0.08529901133	-0.09587490082	-0.0901921738	0.0771110913333333	-0.02149829535	-0.429211562271111	-0.2404156678125	0.180798434346154	0.00392280802	-0.0820191617545454	-0.00833753436666667	-0.059738943131579	-0.153044223144324	-0.0730741881410256	-0.539037858829268	-0.527607663744186	-0.460694606837838	-0.354113356305	-0.43003181438	-0.403404763236585	-0.764397560833333	-0.791416354166667	-0.818076253333333	-0.555081458958333	-0.581105984478261	-0.498130854413044	-0.829779270416667	-0.902713882916667	-0.911812584166667	-0.764785470416667	-0.646438578234042	-0.606717914736364	-0.578803069380952	-0.421173912432432	-0.29887248325	-0.342064179624242	-0.230352117804878	-0.396923712	-0.277350483707895	-0.42609763375	-0.332964245666667	-0.0367765146097561	-0.100413668925	-0.0706326899645161	-0.06991427734375	0.0751851220958333	0.132754017131034	-0.748543313568182	-0.748595441276596	-0.832419856666667	-0.494524487577778	-0.375483583785714	-0.440536880256098	-0.065589385572973	-0.0828272005	-0.109487129696296	-0.0260807179142857	-0.0729939248055556	-0.502298253761905	-0.162020444102564	0.194459350909091	0.0156362979757576	-0.0215773746666667	-0.08464845359375	-0.275644738842105	-0.369892625902439	-0.544585969025	-0.796080638125	-0.7836918775	-0.85132291625	-0.817202257708333	-0.905273672083333	-0.678096968170213	-0.510904536393913
15	WALKING_DOWNSTAIRS	3	NA	NA	0.280198851190476	-0.0388547765483871	0.0481456121153846	0.0345775876142857	0.0150262607896552	-0.0913438260115385	0.000941847158620696	0.0379136503285714	-0.00408780531818182	-0.0132247466636364	0.000654984103571428	0.095358871	0.0361256998862069	-0.36018171730303	-0.0194575249296296	0.0229196031633333	-0.403709181094444	-0.428155881315789	0.1178559549356	0.0467923886896552	0.0139583582857143	0.0784926962777778	0.00247329613793103	0.0933957984782609	-0.0959128600588235	-0.111992573424242	-0.10950000432	-0.0867170584516129	-0.0996630817677419	-0.102487986551724	-0.3514745724375	-0.2368426354375	-0.23494503984375	-0.644587399487805	-0.672460786341463	-0.612999821052632	-0.1399362779375	-0.422212091864865	-0.473687427583333	-0.394535542948718	-0.544036340682927	-0.6284872920125	-0.661813157639024	-0.648865665809524	-0.637723813	-0.591835576833333	-0.585725413487805	-0.526075698525	-0.496676185309524	-0.581424078571429	-0.547241627452381	-0.0252921787576923	-0.055001755455	-0.1194315306875	0.0692813451428571	0.08899131215	0.12497626772	-0.0559950151740138	-0.221721709787097	-0.47451415463119	-0.127484254413793	-0.120239893655172	-0.0547168000857143	0.0530453148636364	0.125944552477419	0.0231028732083333	-0.367604159258065	0.0838085167622727	-0.0277224404583333	-0.353648061281818	-0.460631062333333	0.158376417809524	0.124631126038462	0.0265521388107143	-0.166409815685294	-0.159759630637838	-0.217411623833333	-0.240889527942857	-0.437629948030303	-0.367645880027778	-0.23218649292973	-0.389801851135135	-0.582263235	-0.70012473825
15	SITTING	4	NA	NA	0.27290337979661	0.151122924617647	0.01551741848	-0.025803650784375	-0.660803427931035	-0.908259060035088	-0.851800412035088	-0.878413941090909	-0.836497780961538	-0.685498698043478	0.061238544397561	-0.0193682832571429	-0.00486334411818182	0.029888051516129	-0.0701191112564103	-0.788084902584906	-0.750779208111111	0.121777713087027	-0.21223715587825	-0.275373768711111	-0.305166879926829	-0.807210795576923	-0.727261273689286	-0.741848696	-0.51898117938	-0.620229715943396	-0.707664873057692	-0.624371776381818	-0.63488167544186	-0.410253629944444	-0.983137766101695	-0.980323838305085	-0.975340652661017	-0.720499053667604	-0.659918531	-0.636419406301887	-0.994020658983051	-0.985585592033898	-0.988275829322034	-0.902963100559322	-0.889371217745862	-0.570609232592593	-0.620501117584906	-0.799838659339286	-0.851918274037037	-0.851145227454545	-0.861005382473684	-0.908240061103448	-0.971804223333333	-0.951346710862069	-0.974995170172414	-0.0184882867236364	-0.10116902560339	-0.947856006551724	0.152767056924138	0.0765612231488889	-0.00265892982926829	-0.869466018034483	-0.810234775648214	-0.676449494130189	-0.377985913095238	-0.0823462916666667	0.214119095	-0.0972151769189189	-0.0115123905119048	-0.157950691621569	0.0957805488372093	0.0273244359472727	-0.73797556326	-0.682164360741379	0.176532798541379	-0.304362738363636	-0.302373930262791	-0.31663311077551	-0.659272064510204	-0.703955312	-0.813263692913793	-0.989345819322034	-0.986336168644068	-0.977937886101695	-0.992087707966102	-0.986185366271186	-0.893752433661017	-0.581847047756
15	STANDING	5	NA	NA	0.278915803962264	0.183131083009375	-0.0221636202794872	-0.0310665414814815	-0.975032466923077	-0.948763940188679	-0.915881502264151	-0.82005868125	-0.698053536470588	0.054193095	0.00197915612162162	-0.0431913581470588	-0.0163775521085714	0.0845235405121212	-0.0348469521612903	-0.729104434347826	-0.843569856377358	0.0940856911322581	-0.266858409833333	-0.344081724671053	-0.432960698046512	-0.58099947606383	-0.608910003317073	-0.569445473288889	-0.66363416345168	-0.717318962891837	-0.785284817	-0.57362986535	-0.4393620105	-0.423445646456522	-0.992061580188679	-0.986708706037736	-0.987349955283019	-0.589665075227273	-0.520624038745652	-0.480375545854167	-0.987198742075472	-0.972189590566038	-0.968610107358491	-0.883567272692308	-0.848132688039216	-0.503378451551163	-0.449485553674419	-0.918098559509434	-0.96363745854717	-0.994926960384615	-0.972881635471698	-0.999484340961538	-0.979921633981132	-0.99901869245283	-0.999327687735849	-0.021537221122	-0.102184443365385	-0.938429343865385	0.137789139606061	0.06151231074	0.00539558096111111	-0.796568484901961	-0.662722068139535	-0.329804282214286	0.161665272068966	0.536895596774194	0.452510448	-0.0820927239725	-0.12727708526875	-0.206254654155814	-0.0107799163421053	-0.104278248270833	-0.655237028139535	-0.816665989333333	0.173218091296552	-0.477117351860465	-0.514418444033333	-0.640888400413953	-0.785201470607843	-0.871102406856604	-0.929339870698113	-0.988807604150943	-0.985454287358491	-0.98281137245283	-0.98832674754717	-0.956967883018868	-0.778729515867924	-0.44946573700625
15	LAYING	6	NA	NA	0.2894756525	0.186506972404348	0.0676531008180769	0.00643935341794872	-0.8614819	-0.876684262714286	-0.774570054927536	-0.702967750172414	-0.348956743181818	0.166935186666667	-0.0879307532264151	-0.0732974805702128	-0.0922194557163934	0.0421614702647059	-0.133671611566038	-0.592570976785714	-0.742277934970588	0.0977561553809524	-0.402872107719298	-0.417005791017544	-0.442083512806452	-0.668888322727273	-0.520446617338597	-0.450949270625	-0.711509945298507	-0.798617944418571	-0.871505262594203	-0.534713818016393	-0.496220235928571	-0.426476532954444	-0.989424350138889	-0.989125579861111	-0.987500676666667	-0.60699060719619	-0.569918112096774	-0.49128725630678	-0.989303404305556	-0.948847547777778	-0.965946880694444	-0.855146464142857	-0.801342450608696	-0.567260510446032	-0.633755715474576	-0.956797136457143	-0.964469106666667	-0.982903353611111	-0.99755656875	-0.998081553611111	-0.998972694027778	-0.998567631944444	-0.999043178333333	-0.0173001111932857	-0.111430488753611	-0.956089095694444	0.103223454578261	0.0221836957102041	0.0173855760638298	-0.707553186903226	-0.502623176333333	-0.297066784907407	0.238495548205128	0.595074975365854	0.497781189268293	-0.26310433625	-0.25442348767	-0.433380387947368	-0.0450139782608696	-0.129511250213793	-0.429945977368421	-0.703724922992308	0.0394105555458333	-0.502260174253968	-0.609937031626563	-0.691514848615385	-0.893013667273239	-0.910811612957746	-0.937256455915493	-0.985914873611111	-0.988003960138889	-0.983513240138889	-0.986597445277778	-0.931764446666667	-0.788414556542857	-0.5374864196875
16	WALKING	1	NA	NA	0.276023564509804	0.0286478733333333	0.20952389715	-0.0127958568793103	-0.845179718627451	-0.921347780196078	-0.86594564372549	-0.515225854444444	-0.43350220974359	-0.266568813235294	0.0590446044958333	-0.0238338135027778	-0.0337010074868421	0.0256858447916667	0.100289541709677	-0.582231779941176	-0.512174987173913	0.119995566075676	-0.1733467416	0.01489853981	-0.0106875042702778	-0.3658544372968	-0.48949543825	-0.404819082888889	-0.416190219619048	-0.44814380327027	-0.318712347651163	-0.478067133478261	-0.464031206923077	-0.297984178809524	-0.841778703137255	-0.851280502352941	-0.82943831372549	-0.675490807254902	-0.6279122286	-0.631597216	-0.848328648823529	-0.869504908823529	-0.794494462941176	-0.57381393627451	-0.644259698823529	-0.583952058666667	-0.468139630606061	-0.330625742595455	-0.315310995112766	-0.333903242944444	-0.418214535333333	-0.386774765971429	-0.574019516632653	-0.6768604914	-0.62398244408	-0.023333480673913	-0.09904258171	-0.375768981411765	0.06396458590625	-0.01318967026	-0.33073495045	-0.890848905960784	-0.806868406897959	-0.583796732162791	0.0839626676	0.301888402903226	0.294584304	0.000541171215909092	-0.136701506692353	-0.0678702043078947	0.0483503265435897	0.166273925125	-0.6376502345	-0.626877031777778	0.0773869645310345	0.00150547177419355	0.0802618913103448	0.165545041226471	-0.354282554878049	-0.196643446310526	-0.0753474266722222	-0.809831597843137	-0.785918703333333	-0.803624915294118	-0.829573308431373	-0.797697320980392	-0.68258945627451	-0.202723284285714
16	WALKING_UPSTAIRS	2	NA	NA	0.255986102627451	0.00167847248	0.0507086201315789	0.081929313	-0.487828925121951	-0.570408099318182	-0.551610544530612	-0.579585793061224	-0.502435444186046	-0.418187425318182	-0.0831342647138889	-0.0128908191551724	0.0708154055711765	-0.114856072275862	0.0475672640125	-0.638972847234043	-0.631877921395349	0.056480337135	0.0483134476027778	-0.0517822395428571	0.00495240187586207	-0.273710140444444	-0.340107835833333	-0.359897254333333	-0.206350120511628	-0.366542019917647	-0.239747550179487	-0.444040701225	-0.325792789	-0.284143898333333	-0.864232591372549	-0.865194575294118	-0.877731311568627	-0.737396347254902	-0.6860434448	-0.6397178772	-0.869680720392157	-0.891995243137255	-0.834184274705882	-0.571605398627451	-0.624194286666667	-0.629433351136364	-0.46263782	-0.413713592351282	-0.311931098585366	-0.276175663684211	-0.253664223404762	-0.313797650772222	-0.249301420822222	-0.45728676930303	-0.294554949744186	-0.0238144330037209	-0.0974694971254902	-0.359235122980392	0.151820446135135	-0.0314625637222222	-0.153663481359524	-0.8091592788	-0.906241627843137	-0.8046407684	-0.396657949111111	-0.200058578051282	-0.188978204933333	-0.0130679543030303	-0.041765041027027	-0.153730348258537	0.0149532715526316	0.104051138105714	-0.652562078054348	-0.555919736818182	0.17181134986069	0.109007743754286	-0.0471114608221622	-0.0789506247297297	-0.231967146574359	-0.179673091936585	-0.2059370607625	-0.896764784705882	-0.886239909411765	-0.883308673137255	-0.877722483921569	-0.836247650784314	-0.628637933921569	-0.395388346315789
16	WALKING_DOWNSTAIRS	3	NA	NA	0.295586802191489	0.0882487392903226	-0.0352264713472222	-0.00458036161538462	-0.0183928569142857	-0.258386063358974	-0.476359665578947	-0.190824645078049	-0.241075973829268	-0.263397017833333	-0.0511540420294118	-0.06713069140625	0.0264234897466667	0.0298210220125	0.000481541294117645	-0.34226254435	-0.418992027894737	-0.169606671582353	0.0948763336176471	0.0288990372307692	0.128713924268966	0.0816117428888889	-0.0617533475294118	0.04369301284625	-0.192770313690476	-0.36237084902439	-0.388943606661538	-0.0537005670391667	-0.124820445457143	-0.0967307266944444	-0.582028541186047	-0.578822204804444	-0.619454802958696	-0.630112109130435	-0.60292368787234	-0.609491340978723	-0.466588928568182	-0.656022998510638	-0.716055395111111	-0.666031126404255	-0.710222116744681	-0.733185962340426	-0.638661602765957	-0.707083504863636	-0.500908963680851	-0.568691205902439	-0.429981301340909	-0.518245208487179	-0.417069777674419	-0.48074632395	-0.44065724227907	-0.0234196040829268	-0.0990747943489362	-0.109239674444444	0.22042491962069	0.00730547548055556	0.0744870299130435	-0.364246945128205	-0.479085569772727	-0.757083383023256	-0.234805507710526	-0.203264600102564	-0.213894662945946	0.00396090885277778	-0.105829478102857	-0.0899599338451613	-0.04760871281	-0.10132848681875	-0.315143272457674	-0.382128447567568	-0.0658488596709677	-0.000678792517241378	0.0501874290923077	0.06523996575	-0.306467522054054	-0.265848992192308	-0.344881977638889	-0.684007444622222	-0.716445298730233	-0.596218338521739	-0.593140451046512	-0.729395857333333	-0.731807409361702	-0.651246938913044
16	SITTING	4	NA	NA	0.280768574492754	0.158743264248649	0.116245187319608	0.025925589209375	-0.86878059296875	-0.836326892238806	-0.906230068	-0.8021406175	-0.783253651020408	-0.1970243046	0.0430321656521739	0.00944280021875	-0.00228245954444445	0.028580378525	-0.0443622563625	-0.781499672564516	-0.79115330178125	0.05668565157925	-0.155499809987179	-0.168574323761111	-0.289024418373171	-0.701133702214545	-0.531102733727273	-0.519735220433333	-0.633802001222222	-0.670450019052381	-0.731770332590909	-0.583574545978182	-0.447497770598305	-0.510936783990196	-0.995594759565217	-0.993235741304348	-0.990275519855072	-0.619920498680645	-0.612779485457627	-0.484951594666667	-0.984178328115942	-0.975612724927536	-0.959786920391304	-0.910957811470588	-0.915234956045455	-0.445805076057692	-0.450383484068966	-0.841107255812121	-0.938498442057971	-0.978367307826087	-0.98678652173913	-0.99845434942029	-0.997036619275362	-0.999156552898551	-0.998838585652174	-0.0173703382015873	-0.0897413742318841	-0.950563265030303	0.187798173804878	0.061305172993617	0.0325919190909091	-0.795647362835821	-0.757471091355932	-0.478636543140351	-0.11030991372093	0.181753500227273	0.22031632902439	-0.0348838193945455	-0.0906864834782609	-0.0875810123703704	-0.050462289726875	0.00437334418367346	-0.711186757150943	-0.732964601641791	0.0916218348325	-0.20642341842623	-0.497182935418182	-0.560925621419355	-0.817135525676923	-0.837961123606061	-0.868229212147059	-0.986387270869565	-0.987021614637681	-0.986964733333333	-0.991459333188406	-0.980322403970588	-0.851772535455882	-0.487528708314815
16	STANDING	5	NA	NA	0.283497402948718	0.108478399116327	0.01490362175	-0.01216407215	-0.933542027142857	-0.912546765064935	-0.862519219466667	-0.67539314	-0.329454557111111	0.372588890833333	0.0309419575844828	-0.0787758443931035	-0.058251836462963	0.0304134045148936	-0.0297997546365079	-0.565838881428571	-0.790744567702703	0.099440034596	-0.284487346009231	-0.476880913644068	-0.484641073462687	-0.586507103787879	-0.638950651823529	-0.60310350804697	-0.686374647148649	-0.812570489542105	-0.877449486592105	-0.545412976514063	-0.452616678696429	-0.332948804280678	-0.992204463589744	-0.992323435	-0.993602371282051	-0.591667712309859	-0.5913314355	-0.436122673144928	-0.987773038205128	-0.984612060641026	-0.960050408205128	-0.923679219102564	-0.818912329394737	-0.493606090402985	-0.558860394191177	-0.955110538026316	-0.969871305474359	-0.987666218205128	-0.99972309525641	-0.999773867307692	-0.999688804358974	-0.999733962051282	-0.999781752307692	-0.0190755300337838	-0.103317744771429	-0.943916748012987	0.122428835436735	0.0326944990435484	-0.0256275057562681	-0.743869395083333	-0.56246214320339	-0.185544092941176	0.533840124615385	0.5565672066	0.265116062954545	-0.121054455754386	-0.259203685553571	-0.345663085938462	0.0527815639692308	-0.141981841241791	-0.264558518833333	-0.717550208	0.0537523183023256	-0.605292373132812	-0.608648276644286	-0.685503547370312	-0.902239688857143	-0.929982548583117	-0.940211274058974	-0.991160598974359	-0.989776709358974	-0.990360744102564	-0.989064949487179	-0.972483155897436	-0.813040114701299	-0.618273435984849
16	LAYING	6	NA	NA	0.274227162571429	0.139486844955556	-0.01220927226	0.00409211082682927	-0.713099143347826	-0.805454695909091	-0.643579868096774	-0.288382491041667	-0.0224129711111111	0.24778163025	-0.0417846252572	-0.107580497821429	-0.265217774439167	0.0219876610115385	-0.25236469175	-0.214098912857143	-0.702587559758065	0.139404748727273	-0.294687237836735	-0.336071762463265	-0.450606906224138	-0.47501932626	-0.353218562093103	-0.464701878781034	-0.71730510319697	-0.858049372106061	-0.876499786484848	-0.480380953254545	-0.338373954982143	-0.266406720653061	-0.993559359857143	-0.994241455571429	-0.994023556	-0.657089674957077	-0.706945300261818	-0.490435139015152	-0.994514538857143	-0.983839794714286	-0.972766358142857	-0.905380338391304	-0.869268733550725	-0.523817666489091	-0.262196394924528	-0.78782986084127	-0.863483173352941	-0.952075867538462	-0.897281158685714	-0.955056343608696	-0.979446609428571	-0.999697598142857	-0.999339085857143	-0.0174963872089552	-0.103216815170571	-0.936979192657143	0.0795245552459524	0.0484132252325455	-0.033285211236	-0.554306010557377	-0.374143714893617	-0.107253954709091	0.389410302093023	0.170067148478261	-0.113600963333333	-0.321657665824561	-0.494919596017857	-0.540339385909091	0.0168312395257143	-0.239968029674138	-0.360740173863636	-0.613913779269841	0.154567735508696	-0.557471636877049	-0.700004848983871	-0.774317651918333	-0.887926568059701	-0.909147917733636	-0.892631102898551	-0.991770590857143	-0.990636251571429	-0.991585274142857	-0.996015961142857	-0.969689255571429	-0.842095092941176	-0.326124910439583
17	WALKING	1	NA	NA	0.272341855245902	-0.110829142191892	0.046728293275	0.112651242724138	-0.925186659180328	-0.844261640327869	-0.886025777377049	-0.4797923498	-0.461236255595556	-0.224019033335	0.0180621174	0.0422696315238095	0.00684623301627907	-0.0408992388809524	-0.105742560771429	-0.505642601616667	-0.61116234625	0.066936048051282	-0.0751503160316279	0.0209161730657895	0.0208631381777778	-0.353064802716981	-0.256982543634	-0.164781717968679	-0.3112191269375	-0.23552004134	-0.145403290674419	-0.398412399693878	-0.289539841365385	-0.295776690097561	-0.791762829393443	-0.851266964098361	-0.874296295245902	-0.557566916066102	-0.561202229166667	-0.59212107754386	-0.760940564098361	-0.868172450491803	-0.810603617704918	-0.518853665409836	-0.574158116229508	-0.484666721320755	-0.304669926916667	-0.33933417777551	-0.257723105195918	-0.274708679007692	-0.305861570402	-0.424144359	-0.496962133344828	-0.488151020868519	-0.575342661016667	-0.0193893354418644	-0.106511904480328	-0.312447956721311	0.170039966769767	-0.1059132107	-0.230597809563636	-0.894297269344262	-0.7442855725	-0.699453252857143	-0.144807826625	-0.0521652775	0.135316990342857	0.0463863065282609	-0.0196154480866667	-0.0109594928139535	-0.019473607675	-0.216517319619048	-0.503113092777778	-0.593272315740741	0.152653021235294	-0.145829919980769	-0.121248079295238	-0.1136133201625	0.0812323657857143	-0.0365938063863636	-0.0524478327843137	-0.854931034918033	-0.873712573114754	-0.904510683114754	-0.752572639491803	-0.767660454918033	-0.560309772295082	-0.283098274409091
17	WALKING_UPSTAIRS	2	NA	NA	0.252604768583333	0.0558145094942857	-0.0810048311290323	0.0375440618206897	-0.45734242547619	-0.694133063488372	-0.693245078375	-0.418407340021277	-0.486074215844444	-0.490062242727273	-0.15592645307027	-0.106500686463636	-0.0627803656285714	-0.0817908019230769	-0.0379350448551724	-0.597092276955556	-0.695193463571429	-0.0191305150637037	0.0480724626388889	-0.03658343825	-0.0502217145275	-0.0762630299230769	-0.133129742	-0.189608802117647	-0.489696110121212	-0.2054476919	-0.2256343340025	-0.304309225818605	-0.458040208157895	-0.375576219025581	-0.774097910791667	-0.825620005833333	-0.854682900833333	-0.583647923913043	-0.554768548155556	-0.481519160869565	-0.864801028333333	-0.883545332916667	-0.833118949375	-0.665832513333333	-0.614608985833333	-0.481313837888889	-0.520446914054054	-0.373748938756757	-0.314081359356098	-0.416604626923077	-0.412141349923077	-0.42992465895	-0.40023758102439	-0.425633671644444	-0.57842609665	-0.0369893432967568	-0.09486545805625	-0.0870454797777778	0.105999037172414	-0.00316725374285714	-0.0552956528206897	-0.87547397967234	-0.69344473873913	-0.840774774173913	-0.432219563055556	-0.310374328974359	-0.273116388777778	-0.0678635296524375	-0.0273912185625	-0.115714660462162	-0.131124359451724	0.000823441422658536	-0.571616735695652	-0.630221814318182	0.128807530053125	-0.068010147586963	0.0017771572	-0.100415673045455	-0.323777431552632	-0.346587752666667	-0.30675331185	-0.86974274375	-0.845045772708333	-0.796973454375	-0.830204443125	-0.872128293125	-0.617578341479167	-0.312947038604651
17	WALKING_DOWNSTAIRS	3	NA	NA	0.29391828326087	-0.0674629881724138	0.0257770163	0.0152357147396429	-0.235289556195122	-0.525351133222222	-0.42165373844186	-0.264569356790244	-0.279538189292683	-0.309196814475	-0.0660836417941176	-0.105674553705882	-0.0490624172083333	0.0569971279615385	-0.0576896142375	-0.373643835785714	-0.202697800540541	0.0470753582464286	-0.0392346195714286	0.0588468999931034	-0.0191732112794595	0.0467960344107143	0.111637262896552	0.0617310558	-0.23698906695	-0.357441632842105	-0.328411992727273	-0.221004798103448	-0.0879072330290323	-0.130732727789474	-0.759927498681818	-0.746552161555556	-0.71792887273913	-0.671344379652174	-0.675996274888889	-0.613619129111111	-0.718566562272727	-0.795434713695652	-0.774004045869565	-0.786443662391304	-0.77941399673913	-0.659608274272727	-0.585670942727273	-0.553394341904762	-0.43345537329814	-0.51788558705	-0.410397281243902	-0.468810091108108	-0.39934922074878	-0.479615000794872	-0.446929447585366	-0.0246933451324324	-0.0806182903976744	-0.0603178787538462	0.0178938451612903	-0.00249668183333333	0.0629526818185185	-0.734824466904762	-0.763563052142857	-0.743177230688889	-0.290987091902632	-0.259241088205128	-0.363903188416667	0.0201976054555556	-0.174588932702941	-0.124251603323939	0.00284859754941176	-0.0261147805	-0.361030135794737	-0.367363041818182	0.0875136305357143	-0.0648438433652593	-0.00843080475882353	-0.0712569886178571	-0.423723399486486	-0.32055456289359	-0.357283659833333	-0.812992608311111	-0.700871534521739	-0.736144570400652	-0.743401173695652	-0.802429649130435	-0.818583698478261	-0.58236595
17	SITTING	4	NA	NA	0.2773570196875	0.152336719225	0.03425642839625	-0.0974600937941176	-0.851978535625	-0.95713132515625	-0.923903441694915	-0.819978855789474	-0.735229486481481	-0.577425876666667	0.0167880387688889	-0.00327303341666667	0.0271017535978723	0.0257795745868421	-0.1964949823075	-0.925455788035714	-0.928497129770492	0.127670998694286	0.0441832467333333	-0.0759533597866667	-0.159786395124444	-0.676993266983051	-0.737316130688889	-0.506073665410345	-0.51771637175	-0.670538840806452	-0.758946182683333	-0.677059291018518	-0.535863950320833	-0.420535452484783	-0.995815624375	-0.9962965253125	-0.99546054640625	-0.816438763018868	-0.596150591293103	-0.5990448114	-0.99630076796875	-0.97976057015625	-0.9908603678125	-0.9559156821875	-0.941514425396825	-0.587290327434	-0.378471686208333	-0.801745470363636	-0.893271731967742	-0.910345153546875	-0.956281774603175	-0.9666668510625	-0.999779370625	-0.99976730125	-0.999786418125	-0.0188735716516667	-0.104338333489063	-0.939462765234375	0.105864950851351	0.05912449342	-0.014403852925641	-0.710268368928571	-0.635464276173077	-0.452529813148148	-0.19615940275	0.141403065238095	0.328732651818182	-0.0360896299547619	-0.0819487750553192	-0.0805293251232558	0.027786595951875	-0.0393312253461538	-0.719617516551724	-0.865209968095238	0.163629841586842	-0.195119528233333	-0.312752312052	-0.525248639044231	-0.79525865187931	-0.823906417655738	-0.855019236444444	-0.99661322390625	-0.9954375875	-0.994064051875	-0.9963089615625	-0.98830362265625	-0.930069078709677	-0.30070218126
17	STANDING	5	NA	NA	0.277942503333333	0.230171469196078	-0.0454550419	-0.103302475732143	-0.936091297179487	-0.900967694078947	-0.8735968908	-0.8391872784375	-0.520916915084746	-0.05274871575	0.0852747767557692	0.0729504479782609	0.0685288147160714	0.0544082701584906	-0.146733472	-0.728006050169491	-0.864855826578947	0.130050086302326	-0.273856674606452	-0.438694301932787	-0.495025239442857	-0.589111651911667	-0.48191896092459	-0.463547837384375	-0.695798194013333	-0.829307723756757	-0.854960492202667	-0.423769910246875	-0.467453032103571	-0.280648987370968	-0.996330536153846	-0.994073278333333	-0.994560497051282	-0.584658599969231	-0.501651444213115	-0.445398920436364	-0.996714793974359	-0.986234609102564	-0.981982397051282	-0.944939300641026	-0.876051735233766	-0.550673668229508	-0.343466980431343	-0.908393118092105	-0.951130720801282	-0.982806267402597	-0.982192131666667	-0.999731102597403	-0.986264621884615	-0.990748244358974	-0.999836674025974	-0.0188067622013158	-0.109151192105385	-0.969181363885513	0.171745070590909	0.0013017185483871	-0.0467972696784783	-0.77078559125	-0.512296706678571	-0.0256354143181818	0.547607590204082	0.749827828787879	0.754400298039216	-0.0139283436948276	-0.00698577040185185	-0.0850395245967742	-0.00231950519132076	-0.164163159835616	-0.380570660327869	-0.815999873973333	0.136492178619149	-0.645534868452857	-0.671129812450704	-0.706120941081081	-0.885312826736842	-0.925234788358974	-0.967167225128205	-0.993954850769231	-0.993139947692308	-0.993291491410256	-0.994649126923077	-0.982531557307692	-0.877202773175676	-0.444827521892593
